,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2019-04-15 08:23:37,22.805 sec,0.0,0.31566013457613634,0.3511708234636403,0.5,1.0,0.8877611113035646,0.3139884606518381,0.34836395890577665,0.5,1.0,0.8891183478951549
1,,2019-04-15 08:23:37,22.946 sec,5.0,0.2579185346134351,0.23297579158642318,0.9635835227795531,8.817081037207911,0.07094606297848755,0.26842812212843703,0.24836573359456474,0.9403455238249308,7.157638604630008,0.1023034154090548
2,,2019-04-15 08:23:38,23.199 sec,10.0,0.23050593081965165,0.1899601259389051,0.9683024378223777,8.909567901234567,0.06374060345723491,0.2510874648259904,0.2148378027083323,0.9430548395502503,7.014485832537408,0.09737887212073074
3,,2019-04-15 08:23:38,23.481 sec,15.0,0.21519349817099087,0.16567555965507683,0.9713677932755144,8.878738946559015,0.06044964838743202,0.24460493976377845,0.19938389731978395,0.9434021910018312,7.157638604630008,0.09785544082605242
4,,2019-04-15 08:23:38,23.807 sec,20.0,0.206088696333797,0.15088972456677902,0.9734831415747377,8.909567901234567,0.057643676170021134,0.24172015898570584,0.1907540118898705,0.9442604588110803,6.871333060444808,0.09515488482922954
5,,2019-04-15 08:23:38,24.163 sec,25.0,0.19987596904770102,0.1404464840412785,0.9754420552301368,8.909567901234567,0.0525859978522188,0.2406279332490987,0.18534980926777003,0.9446336632446873,6.871333060444808,0.0903891977760127
6,,2019-04-15 08:23:39,24.529 sec,30.0,0.1955142379481051,0.13422985553490638,0.9770979271958057,8.909567901234567,0.048913984826965046,0.24055577686232402,0.1838737565138972,0.9449606650718022,7.014485832537408,0.09166004765687054
7,,2019-04-15 08:23:39,24.935 sec,35.0,0.19041935896280143,0.1273889436352406,0.9789365370820802,8.909567901234567,0.046004087712613016,0.24095672307243104,0.1827242860159428,0.9448654441875073,7.014485832537408,0.09594916600476569
8,,2019-04-15 08:23:40,25.381 sec,40.0,0.18639755071415331,0.12199292563705325,0.9806732458580769,8.909567901234567,0.04368309834759414,0.24139230482089027,0.18229696662076073,0.9447452662166029,6.871333060444808,0.09086576648133439
9,,2019-04-15 08:23:40,25.846 sec,45.0,0.18326915323109225,0.11790982973887355,0.9820133400006841,8.909567901234567,0.04281705753975127,0.24163318788690993,0.18214549567365718,0.9445179647508668,6.871333060444808,0.09340746624305003
10,,2019-04-15 08:23:41,26.293 sec,50.0,0.17995213784648964,0.114238852602125,0.9831235273657655,8.909567901234567,0.038729344926732946,0.24201032291722305,0.1822555681451863,0.9443698860369836,7.157638604630008,0.09515488482922954
11,,2019-04-15 08:23:41,26.785 sec,55.0,0.17650578165854242,0.1105891407712938,0.984415699924896,8.909567901234567,0.03713582984030207,0.24221606711973048,0.18236164444037245,0.9441656218819641,7.157638604630008,0.09674344718030183
12,,2019-04-15 08:23:42,27.248 sec,57.0,0.17532570868472838,0.10933043403756926,0.9848715631709805,8.909567901234567,0.03616586413551807,0.24245098874640703,0.18264012338808014,0.9442338379186968,7.014485832537408,0.09388403494837172
