,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2019-04-15 10:05:17,38 min 12.300 sec,0.0,0.31566013457613634,0.3511708234636403,0.5,1.0,0.8877611113035646,0.3139884606518381,0.34836395890577665,0.5,1.0,0.8891183478951549
1,,2019-04-15 10:05:17,38 min 12.377 sec,5.0,0.3151498175189044,0.3495671478954804,0.9374672955365845,8.601278354479046,0.09592267987667578,0.31355393329009285,0.3470043046677405,0.9163809613520956,6.4418747441670074,0.12978554408260523
2,,2019-04-15 10:05:17,38 min 12.561 sec,10.0,0.31464387921273895,0.3480004467415326,0.9454269151892752,8.724594173181256,0.09266636643918662,0.3131289878857307,0.3456913852856852,0.922317036398439,7.014485832537408,0.1181890389197776
3,,2019-04-15 10:05:17,38 min 12.771 sec,15.0,0.3140864152138395,0.34629570676301824,0.9512439498850316,8.724594173181256,0.08379810856687567,0.3126624202709856,0.3442644511991997,0.9290903897042675,6.871333060444808,0.10436854646544877
4,,2019-04-15 10:05:18,38 min 13.038 sec,20.0,0.31363188900251193,0.3449321005257502,0.949201917152386,8.817081037207911,0.08968718606020716,0.3122935890614864,0.34315504279311543,0.9268873828744727,7.157638604630008,0.11580619539316918
5,,2019-04-15 10:05:18,38 min 13.345 sec,25.0,0.3130209709121937,0.3431152305408869,0.952803840182061,8.878738946559015,0.08061107839401392,0.311789155799586,0.34164789304334053,0.9306022772125674,6.4418747441670074,0.10579825258141382
6,,2019-04-15 10:05:18,38 min 13.597 sec,30.0,0.31258777502901175,0.34185258481187697,0.9499697524360641,8.909567901234567,0.08878650362005058,0.3114225080960924,0.3405709210017135,0.9283365577035999,6.728180288352208,0.117077045274027
7,,2019-04-15 10:05:18,38 min 13.873 sec,35.0,0.3120296137761785,0.3402304106667211,0.9519436965353382,8.878738946559015,0.08355561714067967,0.310944434108682,0.3391722682509538,0.9298530526740431,6.728180288352208,0.1084988085782367
8,,2019-04-15 10:05:19,38 min 14.169 sec,40.0,0.311623689564805,0.33907713750659624,0.9506059749868364,8.878738946559015,0.08615373956420827,0.3106139530453145,0.33822182236987575,0.9288812621169855,6.728180288352208,0.1124702144559174
9,,2019-04-15 10:05:19,38 min 14.460 sec,45.0,0.31118709491346136,0.3378506752827139,0.9495938949901892,8.909567901234567,0.08961790279557973,0.31025447663990147,0.33720044141417227,0.9274830253415538,6.728180288352208,0.11660047656870533
10,,2019-04-15 10:05:19,38 min 14.806 sec,50.0,0.31060592302212053,0.3362165401989995,0.9514106637627079,8.878738946559015,0.08587660650569855,0.30976761906575034,0.33581450501337184,0.9294122721290008,6.871333060444808,0.10913423351866561
11,,2019-04-15 10:05:20,38 min 15.146 sec,55.0,0.3100814924595541,0.3347574295131717,0.9527688293644772,8.909567901234567,0.08372882530224825,0.3093443128382234,0.3346192861648254,0.9299546728113146,6.871333060444808,0.10770452740270056
12,,2019-04-15 10:05:20,38 min 15.502 sec,60.0,0.3097191762202365,0.33378675788047707,0.9505649122477402,8.909567901234567,0.09280493296844147,0.30905507885441674,0.3338301373758721,0.9276346876371041,6.871333060444808,0.1199364575059571
13,,2019-04-15 10:05:20,38 min 15.911 sec,65.0,0.3092457556007289,0.3325093080774565,0.9506878595925304,8.909567901234567,0.08698513873973741,0.3086611796121639,0.33274786738010803,0.9277046954646703,6.728180288352208,0.11278792692613185
14,,2019-04-15 10:05:21,38 min 16.334 sec,70.0,0.3088284232625505,0.3314072606531105,0.9497843046998561,8.909567901234567,0.09193889216059861,0.30831292651910774,0.3318105320732046,0.9267216422223734,7.014485832537408,0.11358220810166798
15,,2019-04-15 10:05:21,38 min 16.813 sec,75.0,0.3083017810356016,0.32999336642768384,0.9509190791251704,8.909567901234567,0.08951397789863859,0.3078751409966855,0.3306083167655081,0.9278820827571873,6.871333060444808,0.11517077045274027
16,,2019-04-15 10:05:22,38 min 17.328 sec,80.0,0.3077599405985211,0.32855685614702224,0.9519857348080512,8.909567901234567,0.08747012159212943,0.30742325842556745,0.32938488202072974,0.928737406910067,6.871333060444808,0.10802223987291501
17,,2019-04-15 10:05:22,38 min 17.925 sec,85.0,0.3072663403382591,0.32727534204029896,0.9523051076531455,8.909567901234567,0.08643087262271798,0.30700980929329547,0.3282837950581674,0.9291899620805865,7.014485832537408,0.10500397140587768
18,,2019-04-15 10:05:23,38 min 18.441 sec,90.0,0.306743647264632,0.32591437601731904,0.952984898016993,8.909567901234567,0.08303599265597394,0.30657171846494113,0.32711433431952375,0.9299407224398252,7.014485832537408,0.10913423351866561
19,,2019-04-15 10:05:23,38 min 18.972 sec,95.0,0.3062622382435431,0.32469242588327346,0.9531665399677328,8.909567901234567,0.0831399175529151,0.3061777288580273,0.3260873426492825,0.9299984437016761,6.871333060444808,0.11008737092930898
20,,2019-04-15 10:05:24,38 min 19.525 sec,100.0,0.305723916253685,0.32331931579142276,0.9538596987552191,8.909567901234567,0.08230851837738594,0.3057393004897386,0.3249353824554413,0.9308881958355709,6.871333060444808,0.10770452740270056
21,,2019-04-15 10:05:25,38 min 20.114 sec,105.0,0.30530568150637905,0.32228959398850493,0.9534605308733507,8.909567901234567,0.08320920081754252,0.3054009863384457,0.32407573528822153,0.9302482705378905,6.728180288352208,0.10722795869737888
22,,2019-04-15 10:05:25,38 min 20.705 sec,110.0,0.3049450610494403,0.3214246797015208,0.9525929683536895,8.909567901234567,0.08511449059479682,0.3051294742775164,0.32340556586945696,0.9290713199303967,6.871333060444808,0.10992851469420174
